student_id,attempt,question_id,concept,difficulty,correct,time_gap_days,days_since_practice,timestamp,knowledge_state
S022,62,Q197,SELECT,0.265,1,0.961,22.306,88.645,0.06
S022,63,Q026,JOINS,0.462,0,0.017,23.337,88.662,0.0
S022,64,Q484,JOINS,0.63,1,0.469,0.469,89.131,0.06
S022,65,Q077,HAVING,0.485,0,0.554,24.463,89.684,0.0
S022,66,Q255,RIGHT JOIN,0.673,0,1.871,21.245,91.555,0.0
S022,67,Q409,FOREIGN KEY,0.381,1,2.975,13.808,94.531,0.06
S022,68,Q206,SUBQUERIES,0.557,0,0.319,73.794,94.85,0.0
S022,69,Q255,RIGHT JOIN,0.673,0,1.535,4.83,96.386,0.0
S022,70,Q318,SUBQUERIES,0.809,0,2.063,3.599,98.449,0.0
S022,71,Q348,FOREIGN KEY,0.366,0,0.807,4.726,99.257,0.0
S022,72,Q494,NORMALIZATION,0.671,1,0.454,12.028,99.711,0.06
S022,73,Q176,PRIMARY KEY,0.27,1,0.187,17.64,99.898,0.06
S022,74,Q135,HAVING,0.678,0,3.402,13.616,103.3,0.0
S022,75,Q243,HAVING,0.47,1,0.874,0.874,104.174,0.06
S022,76,Q056,GROUP BY,0.622,0,2.015,24.833,106.189,0.0
S022,77,Q088,INDEXING,0.69,0,4.713,38.765,110.902,0.0
S022,78,Q215,VIEWS,0.633,1,1.736,44.385,112.638,0.06
S022,79,Q182,NORMALIZATION,0.512,1,2.441,15.368,115.079,0.06
S022,80,Q478,VIEWS,0.411,0,0.16,2.601,115.239,0.0
S022,81,Q175,INDEXING,0.505,0,0.524,4.861,115.763,0.0
S022,82,Q481,TRIGGERS,0.686,0,0.034,40.156,115.797,0.0
S022,83,Q404,SELECT,0.335,1,0.281,27.434,116.078,0.06
S022,84,Q093,ORDER BY,0.402,0,1.696,75.162,117.774,0.0
S022,85,Q487,SUBQUERIES,0.631,0,4.693,24.018,122.467,0.0
S022,86,Q077,HAVING,0.485,0,0.175,18.468,122.642,0.0
S022,87,Q164,PRIMARY KEY,0.249,1,1.913,24.657,124.555,0.06
S022,88,Q327,INDEXING,0.496,0,2.166,10.958,126.721,0.0
S022,89,Q378,AGGREGATE FUNCTIONS,0.56,1,0.3,88.538,127.021,0.06
S022,90,Q488,FOREIGN KEY,0.382,1,3.433,31.198,130.454,0.06
S022,91,Q382,LEFT JOIN,0.543,1,0.308,79.262,130.763,0.06
S022,92,Q068,ORDER BY,0.202,0,0.834,13.823,131.597,0.0
S022,93,Q449,HAVING,0.677,0,0.57,9.524,132.167,0.0
S022,94,Q335,JOINS,0.436,1,1.408,44.444,133.574,0.06
S022,95,Q246,VIEWS,0.684,1,0.25,18.585,133.824,0.06
S022,96,Q413,LEFT JOIN,0.513,0,0.186,3.247,134.01,0.0
S022,97,Q408,HAVING,0.471,0,0.509,2.352,134.519,0.0
S022,98,Q178,HAVING,0.584,1,0.902,0.902,135.421,0.06
S022,99,Q039,AGGREGATE FUNCTIONS,0.36,0,0.577,8.977,135.998,0.0
S022,100,Q057,INNER JOIN,0.473,0,0.991,125.871,136.989,0.0
S023,1,Q015,ORDER BY,0.415,0,2.808,2.808,2.808,0.1759
S023,2,Q062,JOINS,0.537,0,2.369,5.177,5.177,0.1461
S023,3,Q455,FOREIGN KEY,0.309,0,1.156,6.333,6.333,0.3736
S023,4,Q457,SELECT,0.367,0,1.132,7.465,7.465,0.1007
S023,5,Q149,ORDER BY,0.264,1,1.512,6.17,8.978,0.1434
S023,6,Q245,SELECT,0.37,0,0.741,2.254,9.719,0.0419
S023,7,Q293,JOINS,0.674,0,1.169,5.712,10.888,0.0354
S023,8,Q317,NORMALIZATION,0.619,1,0.504,11.392,11.392,0.2014
S023,9,Q034,PRIMARY KEY,0.268,0,3.157,14.549,14.549,0.1552
S023,10,Q197,SELECT,0.265,1,0.205,5.035,14.754,0.06
S023,11,Q232,PRIMARY KEY,0.433,0,0.761,0.966,15.516,0.1158
S023,12,Q052,RIGHT JOIN,0.663,1,2.434,17.949,17.949,0.06
S023,13,Q221,PRIMARY KEY,0.424,1,0.151,2.584,18.1,0.137
S023,14,Q493,LEFT JOIN,0.431,0,0.664,18.763,18.763,0.1128
S023,15,Q271,UNION,0.382,0,0.78,19.544,19.544,0.0
S023,16,Q015,ORDER BY,0.415,0,0.662,11.228,20.205,0.0
S023,17,Q471,STORED PROCEDURES,0.749,0,2.642,22.848,22.848,0.0815
S023,18,Q319,HAVING,0.639,0,5.046,27.894,27.894,0.0
S023,19,Q308,NORMALIZATION,0.626,0,0.996,17.498,28.89,0.0
S023,20,Q426,JOINS,0.626,0,1.004,19.005,29.894,0.0
S023,21,Q255,RIGHT JOIN,0.673,0,0.481,12.426,30.375,0.0
S023,22,Q478,VIEWS,0.411,0,0.507,30.882,30.882,0.0
S023,23,Q195,TRANSACTIONS,0.673,0,10.932,41.814,41.814,0.0
S023,24,Q245,SELECT,0.37,0,0.285,27.344,42.099,0.0
S023,25,Q212,RIGHT JOIN,0.621,0,0.365,12.088,42.463,0.0
S023,26,Q131,ORDER BY,0.392,0,3.244,25.502,45.708,0.0
S023,27,Q049,HAVING,0.692,0,2.449,20.263,48.157,0.0
S023,28,Q290,SELECT,0.153,0,2.158,8.217,50.315,0.0
S023,29,Q175,INDEXING,0.505,0,0.556,50.871,50.871,0.0
S023,30,Q102,TRANSACTIONS,0.659,1,0.773,9.831,51.645,0.06
S023,31,Q443,AGGREGATE FUNCTIONS,0.346,1,0.013,51.658,51.658,0.06
S023,32,Q193,INDEXING,0.643,0,0.641,1.428,52.299,0.0
S023,33,Q387,UNION,0.384,0,0.002,32.757,52.301,0.0
S023,34,Q282,WHERE,0.221,0,2.962,55.263,55.263,0.0
S023,35,Q492,ORDER BY,0.258,0,1.003,10.559,56.267,0.0
S023,36,Q379,JOINS,0.693,0,0.431,26.804,56.698,0.0
S023,37,Q148,SUBQUERIES,0.793,0,0.692,57.39,57.39,0.0
S023,38,Q437,TRIGGERS,0.758,0,7.478,64.868,64.868,0.0
S023,39,Q446,NORMALIZATION,0.718,1,0.753,36.731,65.621,0.06
S023,40,Q410,GROUP BY,0.445,0,0.154,65.775,65.775,0.0
S023,41,Q253,STORED PROCEDURES,0.691,0,8.287,51.214,74.062,0.0
S023,42,Q441,JOINS,0.52,0,6.41,23.774,80.472,0.0
S023,43,Q060,TRIGGERS,0.598,0,1.391,16.995,81.864,0.0
S023,44,Q316,JOINS,0.535,0,0.451,1.842,82.315,0.0
S023,45,Q246,VIEWS,0.684,0,1.682,53.115,83.997,0.0
S023,46,Q417,VIEWS,0.67,1,1.173,1.173,85.17,0.06
S023,47,Q291,JOINS,0.608,1,2.483,5.338,87.653,0.06
S023,48,Q394,UNION,0.411,1,1.054,36.407,88.707,0.06
S023,49,Q090,JOINS,0.609,0,2.633,3.687,91.34,0.0
S023,50,Q101,INDEXING,0.695,0,1.187,40.228,92.527,0.0
S023,51,Q497,ORDER BY,0.261,0,0.894,37.155,93.421,0.0
S023,52,Q199,UNION,0.466,0,1.332,6.046,94.754,0.0
S023,53,Q149,ORDER BY,0.264,0,0.329,1.661,95.083,0.0
S023,54,Q108,SELECT,0.311,0,1.038,45.806,96.121,0.0
S023,55,Q281,HAVING,0.584,0,0.894,48.858,97.015,0.0
S023,56,Q375,TRIGGERS,0.555,1,0.753,15.905,97.768,0.06
S023,57,Q194,VIEWS,0.66,0,0.853,13.451,98.621,0.0
S023,58,Q187,HAVING,0.52,1,3.436,5.043,102.057,0.06
S023,59,Q462,TRANSACTIONS,0.661,0,1.228,51.64,103.285,0.0
S023,60,Q271,UNION,0.382,0,1.591,10.122,104.876,0.0
S023,61,Q467,TRIGGERS,0.624,0,4.411,11.519,109.287,0.0
S023,62,Q004,AGGREGATE FUNCTIONS,0.438,0,1.184,58.813,110.471,0.0
S023,63,Q055,INNER JOIN,0.493,0,0.591,111.062,111.062,0.0
S023,64,Q156,WHERE,0.223,0,0.241,56.04,111.303,0.0
S023,65,Q087,JOINS,0.52,1,0.014,19.976,111.317,0.06
S023,66,Q395,LEFT JOIN,0.643,0,3.201,95.755,114.518,0.0
S023,67,Q306,UNION,0.518,0,1.321,10.963,115.839,0.0
S023,68,Q470,AGGREGATE FUNCTIONS,0.49,0,0.555,5.923,116.394,0.0
S023,69,Q353,PRIMARY KEY,0.417,0,0.838,99.132,117.232,0.0
S023,70,Q396,SELECT,0.185,0,0.018,21.129,117.25,0.0
S023,71,Q342,AGGREGATE FUNCTIONS,0.576,1,1.396,2.252,118.647,0.06
S023,72,Q236,NORMALIZATION,0.543,0,3.672,56.697,122.318,0.0
S023,73,Q465,WHERE,0.43,1,3.945,14.96,126.263,0.06
S023,74,Q102,TRANSACTIONS,0.659,0,0.406,23.384,126.669,0.0
S023,75,Q165,NORMALIZATION,0.71,1,3.546,7.897,130.215,0.06
S023,76,Q086,HAVING,0.59,0,0.105,28.263,130.321,0.0
S023,77,Q226,TRANSACTIONS,0.672,0,1.058,4.71,131.379,0.0
S023,78,Q048,ORDER BY,0.318,1,0.834,37.13,132.213,0.06
S023,79,Q456,FOREIGN KEY,0.297,0,0.099,125.979,132.312,0.0
S023,80,Q476,TRIGGERS,0.613,0,3.223,26.248,135.535,0.0
S023,81,Q337,FOREIGN KEY,0.341,0,1.722,4.945,137.257,0.0
S023,82,Q364,WHERE,0.339,1,0.738,11.732,137.995,0.06
S023,83,Q012,INDEXING,0.52,0,1.465,46.932,139.459,0.0
S023,84,Q152,PRIMARY KEY,0.249,0,0.66,22.887,140.119,0.0
S023,85,Q013,NORMALIZATION,0.686,1,0.249,10.153,140.368,0.06
S023,86,Q456,FOREIGN KEY,0.297,0,0.908,4.02,141.277,0.0
S023,87,Q071,SUBQUERIES,0.651,0,0.983,84.869,142.259,0.0
S023,88,Q043,RIGHT JOIN,0.724,0,0.141,99.937,142.401,0.0
S023,89,Q476,TRIGGERS,0.613,0,0.262,7.128,142.663,0.0
S023,90,Q015,ORDER BY,0.415,0,0.083,10.533,142.746,0.0
S023,91,Q320,SUBQUERIES,0.828,0,1.441,1.928,144.187,0.0
S023,92,Q325,AGGREGATE FUNCTIONS,0.474,0,0.198,25.739,144.385,0.0
S023,93,Q002,NORMALIZATION,0.72,0,2.067,6.084,146.452,0.0
S023,94,Q465,WHERE,0.43,1,0.286,8.744,146.738,0.06
S023,95,Q458,TRIGGERS,0.727,0,0.36,4.435,147.098,0.0
S023,96,Q191,SELECT,0.285,0,0.353,30.201,147.451,0.0
S023,97,Q047,LEFT JOIN,0.482,1,0.181,33.114,147.632,0.06
S023,98,Q159,JOINS,0.491,0,3.434,39.749,151.066,0.0
S023,99,Q150,PRIMARY KEY,0.22,0,0.109,11.056,151.175,0.0
S023,100,Q085,VIEWS,0.618,0,0.763,53.316,151.938,0.0
S024,1,Q213,ORDER BY,0.448,1,2.81,2.81,2.81,0.4934
S024,2,Q342,AGGREGATE FUNCTIONS,0.576,1,0.795,3.605,3.605,0.3874
S024,3,Q309,HAVING,0.586,1,0.621,4.227,4.227,0.4789
S024,4,Q174,SELECT,0.261,0,2.223,6.45,6.45,0.1122
S024,5,Q362,RIGHT JOIN,0.6,0,2.507,8.957,8.957,0.1452
S024,6,Q053,SUBQUERIES,0.682,0,1.613,10.57,10.57,0.0642
S024,7,Q392,STORED PROCEDURES,0.686,0,0.024,10.595,10.595,0.0488
S024,8,Q479,INDEXING,0.619,1,0.138,10.732,10.732,0.1262
S024,9,Q261,NORMALIZATION,0.767,0,5.013,15.745,15.745,0.1646
S024,10,Q250,INNER JOIN,0.477,0,1.892,17.636,17.636,0.1105
S024,11,Q112,INDEXING,0.48,0,0.035,6.939,17.672,0.0
S024,12,Q210,GROUP BY,0.475,0,0.203,17.875,17.875,0.0871
S024,13,Q211,GROUP BY,0.403,0,1.018,1.018,18.892,0.0468
S024,14,Q103,WHERE,0.449,1,7.245,26.138,26.138,0.1066
S024,15,Q088,INDEXING,0.69,0,0.497,8.963,26.635,0.0
S024,16,Q425,INNER JOIN,0.522,0,0.062,9.06,26.697,0.0
S024,17,Q301,WHERE,0.29,0,1.395,1.954,28.091,0.0523
S024,18,Q078,VIEWS,0.48,1,0.638,28.729,28.729,0.06
S024,19,Q300,VIEWS,0.627,1,0.136,0.136,28.865,0.118
S024,20,Q007,WHERE,0.38,0,1.291,2.064,30.155,0.0
S024,21,Q477,TRIGGERS,0.655,0,1.481,31.636,31.636,0.0
S024,22,Q216,HAVING,0.472,1,0.113,27.522,31.749,0.126
S024,23,Q330,ORDER BY,0.419,0,0.809,29.747,32.557,0.0222
S024,24,Q317,NORMALIZATION,0.619,0,0.745,17.557,33.302,0.0
S024,25,Q384,JOINS,0.69,0,0.095,33.398,33.398,0.0
S024,26,Q166,LEFT JOIN,0.618,1,1.075,34.472,34.472,0.06
S024,27,Q103,WHERE,0.449,0,0.554,4.871,35.026,0.0
S024,28,Q104,UNION,0.517,0,3.792,38.818,38.818,0.0
S024,29,Q116,ORDER BY,0.363,0,0.533,6.794,39.351,0.0
S024,30,Q125,JOINS,0.518,0,3.135,9.088,42.486,0.0
S024,31,Q402,AGGREGATE FUNCTIONS,0.582,0,0.308,39.188,42.794,0.0
S024,32,Q254,TRANSACTIONS,0.536,0,0.867,43.661,43.661,0.0
S024,33,Q037,INNER JOIN,0.477,0,1.118,18.082,44.779,0.0
S024,34,Q145,VIEWS,0.655,0,1.756,17.67,46.535,0.0
S024,35,Q046,HAVING,0.619,0,7.821,22.607,54.356,0.0
S024,36,Q447,AGGREGATE FUNCTIONS,0.58,0,1.281,12.843,55.637,0.0
S024,37,Q455,FOREIGN KEY,0.309,1,0.409,56.046,56.046,0.06
S024,38,Q046,HAVING,0.619,0,1.434,3.124,57.48,0.0
S024,39,Q014,UNION,0.504,0,2.682,21.344,60.162,0.0
S024,40,Q028,STORED PROCEDURES,0.783,0,1.571,51.138,61.733,0.0
S024,41,Q419,LEFT JOIN,0.469,0,1.89,29.151,63.623,0.0
S024,42,Q114,STORED PROCEDURES,0.598,1,0.007,1.897,63.629,0.06
S024,43,Q059,PRIMARY KEY,0.219,1,0.251,63.88,63.88,0.06
S024,44,Q303,WHERE,0.319,0,0.702,29.555,64.582,0.0
S024,45,Q113,ORDER BY,0.443,1,4.06,29.29,68.641,0.06
S024,46,Q097,STORED PROCEDURES,0.801,1,0.578,5.589,69.219,0.06
S024,47,Q442,NORMALIZATION,0.586,0,0.011,35.928,69.23,0.0
S024,48,Q217,PRIMARY KEY,0.385,0,0.559,5.909,69.789,0.0
S024,49,Q196,STORED PROCEDURES,0.722,0,0.755,1.325,70.544,0.0151
S024,50,Q056,GROUP BY,0.622,0,1.021,52.673,71.565,0.0
S024,51,Q009,SELECT,0.226,0,1.048,66.163,72.613,0.0
S024,52,Q161,SELECT,0.357,1,0.117,0.117,72.73,0.06
S024,53,Q441,JOINS,0.52,0,0.258,30.503,72.989,0.0
S024,54,Q388,FOREIGN KEY,0.322,1,2.112,19.055,75.101,0.06
S024,55,Q379,JOINS,0.693,1,3.082,5.194,78.183,0.06
S024,56,Q140,STORED PROCEDURES,0.717,1,1.21,8.85,79.393,0.06
S024,57,Q258,SELECT,0.206,0,0.327,6.99,79.72,0.0
S024,58,Q134,ORDER BY,0.387,0,0.364,11.443,80.084,0.0
S024,59,Q095,TRANSACTIONS,0.782,1,0.233,36.657,80.318,0.06
S024,60,Q268,ORDER BY,0.425,0,0.88,1.113,81.198,0.0
S024,61,Q240,LEFT JOIN,0.422,1,2.972,20.547,84.169,0.06
S024,62,Q025,LEFT JOIN,0.627,0,2.641,2.641,86.81,0.0
S024,63,Q497,ORDER BY,0.261,1,0.009,5.622,86.819,0.06
S024,64,Q473,RIGHT JOIN,0.495,1,0.198,78.06,87.017,0.06
S024,65,Q396,SELECT,0.185,1,0.819,8.116,87.836,0.06
S024,66,Q390,GROUP BY,0.446,0,1.652,17.923,89.488,0.0
S024,67,Q254,TRANSACTIONS,0.536,0,2.391,11.562,91.88,0.0
S024,68,Q008,JOINS,0.4,0,0.74,14.436,92.619,0.0
S024,69,Q463,AGGREGATE FUNCTIONS,0.577,0,5.002,41.985,97.622,0.0
S024,70,Q430,SUBQUERIES,0.653,0,3.973,91.025,101.595,0.0
S024,71,Q439,HAVING,0.648,1,0.363,44.478,101.958,0.06
S024,72,Q013,NORMALIZATION,0.686,0,0.423,33.151,102.381,0.0
S024,73,Q464,INNER JOIN,0.454,0,0.763,58.365,103.144,0.0
S024,74,Q354,JOINS,0.56,0,1.248,11.773,104.392,0.0
S024,75,Q068,ORDER BY,0.202,0,0.04,17.613,104.432,0.0
S024,76,Q448,GROUP BY,0.626,1,1.409,16.353,105.842,0.06
S024,77,Q252,ORDER BY,0.263,1,0.32,1.729,106.162,0.06
S024,78,Q107,ORDER BY,0.414,0,0.018,0.018,106.179,0.0347
S024,79,Q125,JOINS,0.518,0,2.442,4.229,108.621,0.0
S024,80,Q496,NORMALIZATION,0.716,0,1.271,7.51,109.891,0.0
S024,81,Q433,TRANSACTIONS,0.619,0,1.702,19.713,111.593,0.0
S024,82,Q310,WHERE,0.401,0,0.124,47.136,111.718,0.0
S024,83,Q489,SELECT,0.156,1,1.775,25.657,113.493,0.06
S024,84,Q077,HAVING,0.485,0,1.548,13.083,115.041,0.0
S024,85,Q363,NORMALIZATION,0.675,1,2.139,7.289,117.18,0.06
S024,86,Q074,VIEWS,0.476,0,1.209,71.855,118.39,0.0
S024,87,Q380,JOINS,0.601,1,1.816,11.585,120.205,0.06
S024,88,Q096,LEFT JOIN,0.516,0,2.555,35.951,122.761,0.0
S024,89,Q385,GROUP BY,0.478,1,1.542,18.461,124.303,0.06
S024,90,Q132,VIEWS,0.698,0,0.971,6.884,125.274,0.0
S024,91,Q332,TRIGGERS,0.562,1,4.548,98.186,129.822,0.06
S024,92,Q168,SUBQUERIES,0.647,1,0.171,28.398,129.993,0.06
S024,93,Q421,JOINS,0.5,0,0.063,9.851,130.056,0.0
S024,94,Q369,PRIMARY KEY,0.283,1,0.859,61.127,130.915,0.06
S024,95,Q017,INNER JOIN,0.354,0,1.139,28.911,132.055,0.0
S024,96,Q457,SELECT,0.367,0,1.034,19.595,133.089,0.0
S024,97,Q102,TRANSACTIONS,0.659,0,3.936,25.432,137.025,0.0
S024,98,Q083,JOINS,0.473,0,0.081,7.05,137.106,0.0
S024,99,Q411,SUBQUERIES,0.668,0,2.208,9.32,139.313,0.0
S024,100,Q350,TRIGGERS,0.764,0,0.059,9.551,139.373,0.0
S025,1,Q051,FOREIGN KEY,0.373,0,2.376,2.376,2.376,0.2535
S025,2,Q068,ORDER BY,0.202,1,0.547,2.923,2.923,0.4866
S025,3,Q057,INNER JOIN,0.473,1,1.063,3.985,3.985,0.3129
S025,4,Q062,JOINS,0.537,0,8.709,12.694,12.694,0.2453
S025,5,Q178,HAVING,0.584,0,0.496,13.19,13.19,0.0723
S025,6,Q019,RIGHT JOIN,0.455,0,2.687,15.877,15.877,0.1316
S025,7,Q237,SUBQUERIES,0.801,0,0.746,16.623,16.623,0.0242
S025,8,Q150,PRIMARY KEY,0.22,0,1.996,18.619,18.619,0.0647
S025,9,Q224,RIGHT JOIN,0.546,0,0.223,2.965,18.843,0.0621
S025,10,Q274,STORED PROCEDURES,0.63,0,0.445,19.288,19.288,0.019
S025,11,Q451,VIEWS,0.573,0,1.01,20.297,20.297,0.0342
S025,12,Q476,TRIGGERS,0.613,0,4.59,24.888,24.888,0.0
S025,13,Q138,TRANSACTIONS,0.588,0,0.552,25.439,25.439,0.0
S025,14,Q054,TRIGGERS,0.559,0,0.568,1.119,26.007,0.0
S025,15,Q081,SELECT,0.21,1,0.664,26.671,26.671,0.1376
S025,16,Q407,ORDER BY,0.241,0,0.373,24.121,27.044,0.0998
S025,17,Q295,SUBQUERIES,0.805,1,4.33,14.751,31.374,0.06
S025,18,Q447,AGGREGATE FUNCTIONS,0.58,0,0.748,32.122,32.122,0.0
S025,19,Q487,SUBQUERIES,0.631,0,2.612,3.36,34.734,0.0
S025,20,Q108,SELECT,0.311,0,0.046,8.109,34.78,0.0
S025,21,Q290,SELECT,0.153,0,0.464,0.464,35.245,0.0
S025,22,Q427,HAVING,0.634,0,1.092,23.146,36.337,0.0
S025,23,Q455,FOREIGN KEY,0.309,0,1.901,35.862,38.238,0.0
S025,24,Q207,WHERE,0.265,0,1.924,40.161,40.161,0.0
S025,25,Q343,VIEWS,0.483,1,2.055,21.919,42.216,0.06
S025,26,Q227,NORMALIZATION,0.525,0,2.109,44.325,44.325,0.0
S025,27,Q389,HAVING,0.552,1,1.471,9.46,45.797,0.06
S025,28,Q444,PRIMARY KEY,0.235,1,0.384,27.562,46.181,0.06
S025,29,Q128,SELECT,0.294,0,0.053,10.989,46.234,0.0
S025,30,Q394,UNION,0.411,0,1.817,48.051,48.051,0.0
S025,31,Q473,RIGHT JOIN,0.495,1,0.9,30.108,48.95,0.06
S025,32,Q384,JOINS,0.69,0,4.137,40.393,53.087,0.0
S025,33,Q120,LEFT JOIN,0.655,0,1.109,54.196,54.196,0.0
S025,34,Q167,PRIMARY KEY,0.442,0,1.889,9.905,56.085,0.0
S025,35,Q002,NORMALIZATION,0.72,1,4.0,15.76,60.086,0.06
S025,36,Q326,AGGREGATE FUNCTIONS,0.323,1,0.378,28.342,60.464,0.06
S025,37,Q247,PRIMARY KEY,0.388,1,1.828,6.206,62.291,0.06
S025,38,Q431,JOINS,0.561,0,0.927,10.132,63.219,0.0
S025,39,Q304,ORDER BY,0.33,0,1.24,37.415,64.459,0.0
S025,40,Q443,AGGREGATE FUNCTIONS,0.346,1,4.165,8.16,68.624,0.06
S025,41,Q258,SELECT,0.206,0,0.761,23.151,69.384,0.0
S025,42,Q167,PRIMARY KEY,0.442,0,3.382,10.475,72.766,0.0
S025,43,Q205,VIEWS,0.597,0,1.905,32.455,74.671,0.0
S025,44,Q346,NORMALIZATION,0.661,1,1.856,16.441,76.527,0.06
S025,45,Q017,INNER JOIN,0.354,1,1.149,73.69,77.676,0.06
S025,46,Q430,SUBQUERIES,0.653,1,0.469,43.411,78.145,0.06
S025,47,Q097,STORED PROCEDURES,0.801,0,2.384,61.241,80.529,0.0
S025,48,Q304,ORDER BY,0.33,0,0.985,17.055,81.513,0.0
S025,49,Q060,TRIGGERS,0.598,0,1.145,56.652,82.659,0.0
S025,50,Q458,TRIGGERS,0.727,1,1.075,1.075,83.733,0.06
S025,51,Q387,UNION,0.384,0,0.817,36.499,84.55,0.0
S025,52,Q229,TRANSACTIONS,0.702,0,0.789,59.9,85.339,0.0
S025,53,Q369,PRIMARY KEY,0.283,1,0.308,12.881,85.647,0.06
S025,54,Q276,VIEWS,0.484,0,1.028,12.004,86.675,0.0
S025,55,Q331,STORED PROCEDURES,0.731,0,1.601,7.747,88.276,0.0
S025,56,Q217,PRIMARY KEY,0.385,0,1.616,4.245,89.892,0.0
S025,57,Q201,AGGREGATE FUNCTIONS,0.359,1,0.172,21.44,90.064,0.06
S025,58,Q206,SUBQUERIES,0.557,1,0.69,12.608,90.753,0.06
S025,59,Q093,ORDER BY,0.402,0,0.487,9.726,91.24,0.0
S025,60,Q328,INDEXING,0.642,0,0.474,91.714,91.714,0.0
S025,61,Q135,HAVING,0.678,0,0.866,46.783,92.579,0.0
S025,62,Q062,JOINS,0.537,0,0.119,29.48,92.698,0.0
S025,63,Q003,INNER JOIN,0.484,0,1.185,16.207,93.883,0.0
S025,64,Q432,NORMALIZATION,0.754,0,1.242,18.598,95.125,0.0
S025,65,Q193,INDEXING,0.643,0,0.319,3.73,95.444,0.0
S025,66,Q154,INDEXING,0.465,1,1.691,1.691,97.135,0.06
S025,67,Q318,SUBQUERIES,0.809,0,7.202,13.583,104.337,0.0
S025,68,Q425,INNER JOIN,0.522,1,4.616,15.07,108.953,0.06
S025,69,Q047,LEFT JOIN,0.482,0,0.952,55.708,109.904,0.0
S025,70,Q010,UNION,0.357,1,2.489,27.844,112.394,0.06
S025,71,Q155,TRIGGERS,0.651,0,2.644,31.305,115.038,0.0
S025,72,Q176,PRIMARY KEY,0.27,0,1.702,26.849,116.74,0.0
S025,73,Q351,NORMALIZATION,0.753,0,3.141,24.757,119.882,0.0
S025,74,Q112,INDEXING,0.48,0,1.077,23.824,120.959,0.0
S025,75,Q110,GROUP BY,0.62,0,1.043,122.002,122.002,0.0
S025,76,Q275,HAVING,0.692,0,0.706,30.128,122.708,0.0
S025,77,Q010,UNION,0.357,0,4.271,14.585,126.978,0.0
S025,78,Q355,NORMALIZATION,0.531,0,1.497,8.594,128.475,0.0
S025,79,Q486,INNER JOIN,0.576,1,1.155,20.677,129.63,0.06
S025,80,Q168,SUBQUERIES,0.647,0,2.34,27.634,131.97,0.0
S025,81,Q490,STORED PROCEDURES,0.81,0,1.335,45.029,133.305,0.0
S025,82,Q312,WHERE,0.288,0,2.595,95.739,135.9,0.0
S025,83,Q427,HAVING,0.634,1,0.773,13.965,136.673,0.06
S025,84,Q396,SELECT,0.185,0,0.444,67.732,137.117,0.0
S025,85,Q259,JOINS,0.641,1,0.196,44.615,137.313,0.06
S025,86,Q176,PRIMARY KEY,0.27,1,0.086,20.658,137.399,0.06
S025,87,Q424,SELECT,0.283,0,0.029,0.311,137.427,0.0
S025,88,Q380,JOINS,0.601,0,0.203,0.317,137.63,0.0302
S025,89,Q370,SELECT,0.152,1,1.784,1.986,139.414,0.06
S025,90,Q214,INDEXING,0.488,0,0.225,18.68,139.638,0.0
S025,91,Q159,JOINS,0.491,0,1.008,3.016,140.646,0.0
S025,92,Q277,TRANSACTIONS,0.681,1,1.147,56.453,141.793,0.06
S025,93,Q316,JOINS,0.535,0,1.506,2.652,143.298,0.0
S025,94,Q124,FOREIGN KEY,0.397,1,0.366,105.426,143.664,0.06
S025,95,Q090,JOINS,0.609,0,0.416,0.782,144.08,0.0
S025,96,Q217,PRIMARY KEY,0.385,0,0.457,7.138,144.537,0.0
S025,97,Q221,PRIMARY KEY,0.424,1,1.061,1.061,145.598,0.06
S025,98,Q463,AGGREGATE FUNCTIONS,0.577,1,0.295,55.829,145.893,0.06
S025,99,Q211,GROUP BY,0.403,0,0.527,24.418,146.42,0.0
S025,100,Q320,SUBQUERIES,0.828,0,0.574,15.025,146.995,0.0
S026,1,Q072,NORMALIZATION,0.55,1,1.107,1.107,1.107,0.3617
S026,2,Q439,HAVING,0.648,1,0.12,1.226,1.226,0.4043
S026,3,Q132,VIEWS,0.698,0,0.514,1.741,1.741,0.373
S026,4,Q111,TRANSACTIONS,0.674,1,8.558,10.299,10.299,0.3522
S026,5,Q484,JOINS,0.63,1,4.295,14.594,14.594,0.3265
S026,6,Q121,VIEWS,0.492,1,4.095,16.949,18.689,0.1787
S026,7,Q413,LEFT JOIN,0.513,1,1.416,20.105,20.105,0.2327
S026,8,Q042,SUBQUERIES,0.658,0,1.477,21.583,21.583,0.0
S026,9,Q397,RIGHT JOIN,0.678,0,1.194,22.776,22.776,0.0775
S026,10,Q277,TRANSACTIONS,0.681,0,0.883,13.36,23.659,0.1268
S026,11,Q069,LEFT JOIN,0.56,1,3.128,6.682,26.787,0.1925
S026,12,Q304,ORDER BY,0.33,0,0.139,26.926,26.926,0.0
S026,13,Q417,VIEWS,0.67,1,1.025,9.262,27.951,0.0998
S026,14,Q072,NORMALIZATION,0.55,0,0.099,26.943,28.05,0.0
S026,15,Q384,JOINS,0.69,0,0.436,13.893,28.487,0.0931
S026,16,Q017,INNER JOIN,0.354,0,0.759,29.246,29.246,0.0
S026,17,Q293,JOINS,0.674,0,0.646,1.405,29.892,0.0471
S026,18,Q409,FOREIGN KEY,0.381,0,3.518,33.41,33.41,0.0
S026,19,Q235,AGGREGATE FUNCTIONS,0.512,0,2.452,35.862,35.862,0.0
